cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-20.13202,40.89183,4.17119,-0.71761,-0.01458,0.69629,0.95112,0.0,0.0,nan,0.0,0.00704,0.03084,18.50011,1.75885,0.23278,0.46491,0.62719,0.54424,0.56855,0.62719
-20.20694,43.06997,-4.401,-0.87489,-0.06716,-0.47964,0.99314,0.0,0.0,nan,0.0,0.0085,0.04247,6.18016,1.88425,0.19489,0.41472,0.84881,0.93408,0.53071,0.84881
-20.78605,43.03065,-2.91942,-0.93434,-0.08159,-0.34692,0.99345,0.0,0.0,nan,0.0,0.00843,0.03583,4.53081,2.02031,0.22258,0.44957,0.79365,0.87653,0.49497,0.79365
-21.37118,43.00571,-0.95247,-0.98492,-0.08991,-0.1478,0.98702,0.0,0.0,nan,0.0,0.00615,0.03735,4.18315,2.00559,0.23015,0.40537,0.68653,0.60089,0.49861,0.68653
-21.46833,42.98417,1.07231,-0.9697,-0.02314,0.24318,0.95591,0.0,0.0,nan,0.0,0.00314,0.09066,24.725,1.6479,0.23246,0.83939,0.99261,0.19941,0.60683,0.99261
-20.75366,43.04441,2.91095,-0.834,0.0564,0.54887,0.98141,0.0,0.0,nan,0.0,0.0026,0.02758,25.00077,1.87315,0.23221,0.78684,0.95184,0.36591,0.53386,0.95184
-20.27085,44.99664,-4.5513,-0.85784,-0.07819,-0.50793,0.99141,0.0,0.0,nan,0.0,0.01074,0.05226,5.9135,1.90474,0.20442,0.41081,0.84797,0.97525,0.52501,0.84797
-20.96556,45.02382,-3.05826,-0.92909,-0.08407,-0.36016,0.99019,0.0,0.0,nan,0.0,0.00672,0.04005,4.69413,1.89142,0.21624,0.428,0.87598,0.93617,0.5287,0.87598
-21.51838,45.08427,-0.93728,-0.9907,-0.06598,-0.11901,0.98845,0.0,0.0,nan,0.0,0.00893,0.04191,3.73788,2.14602,0.21967,0.41943,0.74661,0.77966,0.46598,0.74661
-21.58978,45.01522,1.04814,-0.96178,-0.02011,0.27308,0.96285,0.0,0.0,nan,0.0,0.00234,0.06656,27.49206,2.68786,0.22039,0.86507,0.99016,0.18846,0.37204,0.99016
-20.78511,45.01894,2.92202,-0.82648,-0.02706,0.56232,0.98294,0.0,0.0,nan,0.0,0.00179,0.02392,22.35594,2.18416,0.23022,0.78028,0.9555,0.30468,0.45784,0.9555
-20.4004,47.03556,-4.66343,-0.84735,-0.09218,-0.52297,0.99223,0.0,0.0,nan,0.0,0.01402,0.0601,5.52956,1.8566,0.2137,0.35939,0.63253,0.88412,0.53862,0.63253
-21.16499,46.96209,-3.12489,-0.9309,-0.08939,-0.35417,0.98917,0.0,0.0,nan,0.0,0.01747,0.06429,4.60504,1.8821,0.23124,0.46907,0.46245,0.8308,0.53132,0.46245
-21.69703,46.97379,-0.9713,-0.99735,-0.03817,-0.06197,0.98305,0.0,0.0,nan,0.0,0.00945,0.04502,3.81278,1.6479,0.24332,0.33721,0.4611,0.94933,0.60683,0.4611
-21.4733,46.93609,1.06951,-0.961,0.03216,0.27465,0.98702,0.0,0.0,nan,0.0,0.01813,0.15608,5.46215,1.92131,0.22987,0.4017,0.61605,0.39503,0.52048,0.61605
-20.59768,46.95544,2.97498,-0.8084,0.05973,0.5856,0.98366,0.0,0.0,nan,0.0,0.00241,0.04105,22.30945,1.91162,0.23498,0.57707,0.93438,0.27021,0.52312,0.93438
-20.53397,49.05469,-4.87839,-0.85059,-0.08753,-0.5185,0.99416,0.0,0.0,nan,0.0,0.00921,0.03723,6.95643,1.6479,0.22116,0.3988,0.72382,0.79837,0.60683,0.72382
-21.40521,49.08495,-3.01127,-0.9519,-0.05685,-0.30108,0.9911,0.0,0.0,nan,0.0,0.00418,0.02718,6.68675,1.81269,0.22553,0.31099,0.46966,0.643,0.55166,0.46966
-21.73421,49.04989,-0.98357,-0.99994,-0.01051,-0.00188,0.98866,0.0,0.0,nan,0.0,0.00643,0.03349,4.76688,1.90084,0.21935,0.35485,0.62167,0.76768,0.52608,0.62167
-21.37896,49.01558,1.04596,-0.94234,0.00703,0.33459,0.98131,0.0,0.0,nan,0.0,0.00517,0.15775,15.62045,1.81269,0.22689,0.77937,0.99442,0.21768,0.55166,0.99442
-20.63779,48.99556,2.8134,-0.7589,0.07602,0.64675,0.97244,0.0,0.0,nan,0.0,0.00337,0.03608,25.50042,1.84222,0.22692,0.59626,0.92485,0.38331,0.54282,0.92485
-20.04841,51.72868,-6.05618,-0.81207,-0.12162,-0.57075,0.98927,0.0,0.0,nan,0.0,0.00674,0.03639,6.03954,1.71175,0.2197,0.37847,0.54829,0.65158,0.5842,0.54829
-20.66103,50.96009,-4.99977,-0.86656,-0.09318,-0.4903,0.99131,0.0,0.0,nan,0.0,0.00987,0.03994,7.15689,1.68027,0.21822,0.36982,0.49216,0.85458,0.59514,0.49216
