cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score
-21.10745,12.93644,5.14663,-0.58501,-0.28892,0.75782,0.95692,0.0,0.0,nan,0.0,0.00765
-20.32642,14.96614,-2.41457,-0.73377,0.06515,-0.67627,0.9895,0.0,0.0,nan,0.0,0.01222
-21.15443,15.02425,-1.00791,-0.788,0.04248,-0.6142,1.00082,0.0,0.0,nan,0.0,0.01369
-21.80469,14.98747,0.19989,-0.81903,0.0144,-0.57357,0.99267,0.0,0.0,nan,0.0,0.02269
-21.18815,14.92327,5.44493,-0.60848,-0.14966,0.77933,0.97162,0.00363,0.01817,0.51,1.0,0.00868
-20.54433,15.70334,6.0903,-0.51832,-0.19985,0.83151,0.97867,0.00898,0.04489,0.51,1.0,0.01124
-20.29492,16.82679,-2.30551,-0.7098,0.11804,-0.69444,0.99039,0.0,0.0,nan,0.0,0.01966
-20.85414,17.00704,-0.87158,-0.74375,0.08276,-0.66332,1.00022,0.0,0.0,nan,0.0,0.01379
-21.82186,17.05795,0.09447,-0.76651,0.01799,-0.64198,0.99347,0.0,0.0,nan,0.0,0.01362
-21.49393,16.89649,5.45648,-0.69019,-0.11076,0.7151,0.9746,0.0,0.0,nan,0.0,0.00535
-20.5581,17.14982,6.45626,-0.5282,-0.08353,0.845,0.95672,0.0,0.0,nan,0.0,0.00843
-20.00975,18.46772,-2.03117,-0.68349,0.13629,-0.71713,0.99804,0.0,0.0,nan,0.0,0.00905
-20.71929,19.01769,-0.92534,-0.71023,0.10795,-0.69565,1.00052,0.0,0.0,nan,0.0,0.0056
-21.83267,19.0597,0.14966,-0.71532,0.07413,-0.69486,0.989,0.0,0.0,nan,0.0,0.0092
-20.95107,19.13829,5.94258,-0.58108,-0.04379,0.81267,0.98245,0.0,0.0,nan,0.0,0.00362
-20.58963,18.57205,6.24265,-0.52532,-0.05243,0.84929,0.98483,0.0,0.0,nan,0.0,0.00389
-20.52215,20.91662,-0.73893,-0.65544,0.1115,-0.74697,1.00072,0.0,0.0,nan,0.0,0.00428
-21.58619,21.0679,0.21386,-0.67313,0.06924,-0.73627,0.99784,0.0,0.0,nan,0.0,0.01096
-21.68646,20.98521,5.81477,-0.6699,-0.15594,0.72589,0.96139,0.0,0.0,nan,0.0,0.00332
-20.72622,20.91926,6.54942,-0.50632,-0.17226,0.84497,0.97728,0.0,0.0,nan,0.0,0.00652
-20.5073,23.00485,-0.63334,-0.60562,0.06849,-0.7928,0.99734,0.0,0.0,nan,0.0,0.00795
-21.49588,23.05066,0.32195,-0.65131,0.04723,-0.75734,0.99714,0.0,0.0,nan,0.0,0.00914
-21.84421,22.52596,5.89341,-0.72887,-0.05938,0.68208,0.96467,0.0,0.0,nan,0.0,0.00555
-20.88205,22.90236,6.85832,-0.58394,-0.07987,0.80786,0.97361,0.0,0.0,nan,0.0,0.00508
-20.47137,25.0126,-0.69105,-0.55733,0.03059,-0.82972,0.98582,0.0,0.0,nan,0.0,0.00825
-21.38534,25.02781,0.41157,-0.68416,0.05931,-0.72691,1.00022,0.0,0.0,nan,0.0,0.01114
-21.32269,24.75048,5.92218,-0.71564,0.06061,0.69584,0.99684,0.0,0.0,nan,0.0,0.01102
-20.69015,25.01904,6.62152,-0.59011,0.09607,0.80159,0.99665,0.0,0.0,nan,0.0,0.01105
-20.61175,26.98292,-0.74706,-0.5989,0.02789,-0.80034,0.96368,0.0,0.0,nan,0.0,0.01027
-21.29564,27.05253,0.49551,-0.71978,0.04481,-0.69275,0.99734,0.0,0.0,nan,0.0,0.00265
-21.45903,27.30543,5.98673,-0.70971,-0.01375,0.70436,0.98056,0.00093,0.00466,0.7,1.0,0.00777
-20.86686,26.92869,6.29967,-0.63371,-0.00684,0.77354,0.99704,0.0,0.0,nan,0.0,0.00701
-20.49311,28.98218,-0.67979,-0.63041,0.01405,-0.77614,0.96536,0.0,0.0,nan,0.0,0.01137
-21.13688,28.99478,0.8054,-0.72335,0.02125,-0.69015,0.98672,0.0,0.0,nan,0.0,0.00859
-21.82331,28.99904,5.66338,-0.80245,-0.08024,0.5913,0.98334,0.0,0.0,nan,0.0,0.00193
-20.88718,28.90098,6.84728,-0.64414,-0.11962,0.7555,0.98612,0.0,0.0,nan,0.0,0.00296
-20.41802,30.98326,-0.55073,-0.62643,-0.00608,-0.77946,0.97053,0.0,0.0,nan,0.0,0.0066
-21.26917,31.00933,0.67612,-0.70581,-0.0455,-0.70694,0.98681,0.0,0.0,nan,0.0,0.01216
-21.84644,30.86697,5.73555,-0.83672,-0.04818,0.5455,0.99585,0.0,0.0,nan,0.0,0.0112
-20.94985,31.06785,6.87899,-0.70453,-0.03184,0.70896,0.99198,0.0,0.0,nan,0.0,0.00948
-20.49097,32.99646,-0.62918,-0.55103,-0.04955,-0.83301,0.98592,0.0,0.0,nan,0.0,0.004
-21.27888,33.00611,0.65345,-0.64085,-0.15161,-0.75254,0.97639,0.0,0.0,nan,0.0,0.01059
-21.88615,33.18278,5.84343,-0.79324,0.00522,0.60889,0.99228,0.0,0.0,nan,0.0,0.00226
-20.95872,33.08372,6.93237,-0.67351,0.02231,0.73884,0.99148,0.0,0.0,nan,0.0,0.00335
-20.47007,35.10415,-0.5945,-0.43808,-0.17353,-0.88203,0.98811,0.0,0.0,nan,0.0,0.00258
-21.54464,34.84471,0.27071,-0.53658,-0.24525,-0.80743,0.97381,0.0,0.0,nan,0.0,0.00968
-21.1882,34.5829,5.90744,-0.73228,0.01201,0.6809,0.99516,0.0,0.0,nan,0.0,0.00442
-20.73831,34.99314,6.75392,-0.6195,0.04401,0.78376,0.99833,0.0,0.0,nan,0.0,0.00518
-20.88975,37.02273,-0.68408,-0.30908,-0.35703,-0.88147,0.96586,0.0,0.0,nan,0.0,0.00536
-20.97357,36.97485,6.71911,-0.6051,-0.03924,0.79518,0.99208,0.0,0.0,nan,0.0,0.00561
-21.14843,39.46958,-2.4163,-0.24586,-0.54464,-0.80182,0.98115,0.0,0.0,nan,0.0,0.00908
-20.97976,38.63175,-1.55102,-0.24824,-0.46589,-0.84931,0.95623,0.0,0.0,nan,0.0,0.01667
-21.88394,39.75331,5.83373,-0.79273,-0.01257,0.60945,0.99466,0.0,0.0,nan,0.0,0.00637
-20.9792,39.03263,6.90107,-0.66198,-0.08104,0.74513,0.99595,0.0,0.0,nan,0.0,0.01249
-20.14577,39.74422,8.14914,-0.62386,-0.04476,0.78025,0.95533,0.0,0.0,nan,0.0,0.00782
-20.97632,41.45774,-4.58807,-0.33919,-0.59773,-0.7264,0.96189,0.0,0.0,nan,0.0,0.00595
-20.98022,40.5917,-3.2622,-0.277,-0.59965,-0.7508,0.99128,0.0,0.0,nan,0.0,0.00376
-21.68826,40.69885,5.79901,-0.79114,-0.01215,0.61151,0.99625,0.0,0.0,nan,0.0,0.00383
-21.04021,41.06022,7.06031,-0.67109,-0.01753,0.74117,0.99228,0.0,0.0,nan,0.0,0.00936
-20.09617,40.22675,8.09947,-0.61745,0.01732,0.78642,0.97103,0.0,0.0,nan,0.0,0.01185
-20.35353,43.71126,-6.17792,-0.51096,-0.46922,-0.72024,0.97877,0.0,0.0,nan,0.0,0.01366
-21.15453,42.87704,-5.34246,-0.48258,-0.45063,-0.75103,0.95672,0.0,0.0,nan,0.0,0.01
-20.99771,42.95006,7.0316,-0.6651,-0.03373,0.746,0.99555,0.0,0.0,nan,0.0,0.00577
-20.25403,43.86293,8.06132,-0.58112,-0.03123,0.81322,0.98304,0.0,0.0,nan,0.0,0.00708
-20.7388,45.04912,-6.74002,-0.6389,-0.34005,-0.69006,0.98284,0.0,0.0,nan,0.0,0.0157
-21.51517,44.97956,-5.35471,-0.709,-0.25031,-0.6593,1.00082,0.0,0.0,nan,0.0,0.00971
-21.06188,45.04869,5.91527,-0.741,-0.00843,0.67145,0.9886,0.0,0.0,nan,0.0,0.0061
-20.76913,45.17829,6.99223,-0.62466,0.00494,0.78088,1.00002,0.0,0.0,nan,0.0,0.00837
-20.17082,44.96192,8.09112,-0.55143,0.01236,0.83413,0.98016,0.0,0.0,nan,0.0,0.01024
-21.00983,46.97859,-7.04983,-0.65648,-0.12296,-0.74425,0.98036,0.0,0.0,nan,0.0,0.00535
-21.79663,46.55091,-5.68438,-0.76607,-0.18701,-0.61495,0.99883,0.0,0.0,nan,0.0,0.01175
-20.96803,46.97277,7.15998,-0.61939,-0.01071,0.78501,0.99506,0.0,0.0,nan,0.0,0.00574
-21.06595,48.91666,-7.13989,-0.58555,-0.05296,-0.8089,0.98761,0.0,0.0,nan,0.0,0.00749
-21.18106,48.9344,7.29895,-0.62491,0.00266,0.78069,0.97391,0.0,0.0,nan,0.0,0.00483
-20.15453,49.29365,8.11894,-0.5281,-0.01348,0.84908,0.98443,0.0,0.0,nan,0.0,0.00503
-20.98985,51.02332,-7.04153,-0.55354,0.02416,-0.83247,0.989,0.0,0.0,nan,0.0,0.00753
-20.96855,51.0009,6.92277,-0.66409,0.02848,0.74711,0.99357,0.0,0.0,nan,0.0,0.00544
-20.05969,50.10727,8.0308,-0.53281,-0.00673,0.84621,0.9892,0.0,0.0,nan,0.0,0.00306
-20.77251,52.89253,-6.88525,-0.50397,0.0261,-0.86333,0.99496,0.0,0.0,nan,0.0,0.00822
-21.99587,53.97406,5.99619,-0.82292,0.02507,0.56761,0.99317,0.0,0.0,nan,0.0,0.00595
-21.15049,52.99714,7.05334,-0.69623,-0.0293,0.71722,0.9886,0.0,0.0,nan,0.0,0.00512
-20.03086,53.03497,8.01973,-0.5671,-0.07575,0.82016,0.99039,0.0,0.0,nan,0.0,0.0048
-20.04032,55.94329,-8.04399,-0.44045,-0.06598,-0.89535,0.97291,0.0,0.0,nan,0.0,0.01255
-20.89396,55.03333,-7.01382,-0.50644,-0.0803,-0.85853,0.99267,0.0,0.0,nan,0.0,0.00704
-21.98295,55.25006,5.93823,-0.81268,0.07351,0.57805,0.99277,0.0,0.0,nan,0.0,0.00213
-21.054,54.94967,7.15142,-0.71398,0.08014,0.69556,0.9883,0.0,0.0,nan,0.0,0.00742
-20.05852,55.27942,8.06049,-0.61949,0.08455,0.78044,0.98761,0.0,0.0,nan,0.0,0.00315
-20.09493,56.44562,-8.07623,-0.44806,-0.02938,-0.89352,0.98106,0.0,0.0,nan,0.0,0.0092
-21.05598,57.15688,-7.45103,-0.53558,-0.02565,-0.84409,0.98235,0.0,0.0,nan,0.0,0.00671
-21.96654,56.91814,5.92114,-0.79239,0.06141,0.60691,0.99079,0.02408,0.12039,0.7,1.0,0.00412
-20.65273,56.87888,6.66797,-0.68693,0.10714,0.71878,0.99655,0.0,0.0,nan,0.0,0.00715
-20.07071,56.36724,8.05257,-0.62125,0.11941,0.77446,0.98533,0.0,0.0,nan,0.0,0.00532
-20.09655,59.43301,-8.09146,-0.4522,-0.05687,-0.8901,0.99049,0.0,0.0,nan,0.0,0.00953
-20.84281,58.93753,-7.07339,-0.54785,-0.03948,-0.83565,0.99645,0.0,0.0,nan,0.0,0.00821
-21.99013,59.149,5.972,-0.74633,0.04362,0.66414,0.96507,0.02244,0.11221,0.7,1.0,0.01124
-20.92789,58.93742,6.64581,-0.63571,0.08798,0.7669,0.99675,0.0,0.0,nan,0.0,0.00911
-20.19274,60.76844,-8.14212,-0.45979,0.07944,-0.88447,0.94938,0.0,0.0,nan,0.0,0.01173
-20.89345,61.13743,-7.19739,-0.50179,0.09855,-0.85936,0.99357,0.0,0.0,nan,0.0,0.00645
-21.86091,61.00795,5.92955,-0.72073,0.04953,0.69145,0.96129,0.0,0.0,nan,0.0,0.00895
-20.9705,61.03627,6.26665,-0.63357,0.08745,0.76872,0.99357,0.0,0.0,nan,0.0,0.00658
-20.07535,62.0531,-8.0021,-0.44926,0.16933,-0.87721,0.99516,0.0,0.0,nan,0.0,0.00536
-20.63448,62.67832,-6.66278,-0.42795,0.12012,-0.89578,0.97341,0.0,0.0,nan,0.0,0.00672
-21.11473,63.44431,5.9363,-0.57207,0.19231,0.79734,0.99009,0.0,0.0,nan,0.0,0.00612
-20.77232,62.55953,6.31996,-0.58059,0.20926,0.78684,0.99665,0.0,0.0,nan,0.0,0.00696
-20.82382,65.07868,-6.93988,-0.40873,-0.0156,-0.91252,0.99486,0.0,0.0,nan,0.0,0.00972
-21.05408,64.96263,5.34352,-0.55909,0.09242,0.82394,0.99029,0.0,0.0,nan,0.0,0.00731
-20.29544,65.77251,6.23921,-0.56392,0.07208,0.82268,0.99605,0.0,0.0,nan,0.0,0.00655
-20.86182,66.96202,-6.7653,-0.40519,0.00809,-0.9142,0.99764,0.0,0.0,nan,0.0,0.00576
-20.23351,67.70583,-5.90886,-0.37331,-0.00366,-0.9277,0.83358,0.0,0.0,nan,0.0,0.00503
-21.01907,67.16763,5.23785,-0.58312,0.17149,0.79408,0.9885,0.0,0.0,nan,0.0,0.00915
-20.36316,66.45452,6.30596,-0.56275,0.0691,0.82373,0.98552,0.0,0.0,nan,0.0,0.00997
-20.50158,69.01513,-6.99578,-0.37809,-0.11503,-0.9186,0.9887,0.0,0.0,nan,0.0,0.00269
-20.20194,68.0237,-5.98074,-0.37069,-0.02969,-0.92828,0.83726,0.0,0.0,nan,0.0,0.00361
-21.00388,68.9947,4.68429,-0.59111,0.14438,0.79356,0.99446,0.0,0.0,nan,0.0,0.01053
-20.01629,70.34229,-8.01035,-0.35328,-0.0158,-0.93538,0.94163,0.0,0.0,nan,0.0,0.01016
-20.98085,70.95443,-7.3588,-0.39412,0.06344,-0.91687,0.96646,0.0,0.0,nan,0.0,0.00664
-21.90676,71.57458,3.84945,-0.75295,0.17185,0.63525,0.95504,0.0,0.0,nan,0.0,0.01094
-20.94806,70.97699,4.95617,-0.53994,0.15843,0.82666,0.96924,0.0,0.0,nan,0.0,0.00624
-21.01185,72.88735,-6.92382,-0.30903,0.13776,-0.94102,0.99377,0.0,0.0,nan,0.0,0.00939
-21.56212,73.24758,3.69019,-0.63958,0.24817,0.72757,0.93915,0.0,0.0,nan,0.0,0.00775
-20.79516,72.6779,4.07644,-0.47447,0.33955,0.81215,0.97162,0.0,0.0,nan,0.0,0.01064
-21.02928,74.91992,-6.81938,-0.32996,-0.06962,-0.94143,0.98622,0.0,0.0,nan,0.0,0.00867
-21.15324,75.02948,3.55816,-0.47128,0.2628,0.84192,0.9459,0.0,0.0,nan,0.0,0.0075
-20.18491,74.44808,4.03331,-0.29367,0.28645,0.91198,0.97649,0.0,0.0,nan,0.0,0.00596
-21.07565,76.8323,-7.15357,-0.38939,0.11119,-0.91433,0.91134,0.0,0.0,nan,0.0,0.01123
-21.69872,77.8261,1.90238,-0.45466,0.57084,0.68369,0.89386,0.0,0.0,nan,0.0,0.00604
-21.09979,76.77403,2.59334,-0.45443,0.47476,0.75372,0.9596,0.0,0.0,nan,0.0,0.01183
-20.9705,78.47601,-6.57083,-0.2995,0.58008,-0.7575,0.8603,0.0,0.0,nan,0.0,0.00389
-21.00756,79.17969,-5.0234,-0.17707,0.89708,-0.40485,0.95802,0.0,0.0,nan,0.0,0.0154
-21.01574,79.49973,-2.98825,-0.15459,0.9775,-0.14353,0.99416,0.0,0.0,nan,0.0,0.01218
-21.03305,79.96497,-0.97566,-0.16048,0.95784,0.23832,0.91641,0.0,0.0,nan,0.0,0.00509
-20.96821,78.99879,1.11574,-0.19919,0.7684,0.60818,0.91303,0.0,0.0,nan,0.0,0.01106
-20.55009,78.02395,2.01079,-0.24955,0.70964,0.65889,0.96239,0.0,0.0,nan,0.0,0.00929
-18.34074,1.80625,-4.34442,-0.45641,-0.72134,-0.52093,0.92117,0.0,0.0,nan,0.0,0.00659
-19.04323,1.42965,-3.02349,-0.33491,-0.84811,-0.41054,0.90389,0.0,0.0,nan,0.0,0.00711
-19.02739,1.22453,-0.8875,-0.17322,-0.97008,0.17014,0.92882,0.0,0.0,nan,0.0,0.01313
-18.87031,1.72689,0.50224,-0.20019,-0.77707,0.59672,0.91432,0.0,0.0,nan,0.0,0.00386
-18.69187,3.05388,-4.80007,-0.59008,-0.4814,-0.64812,0.9741,0.0,0.0,nan,0.0,0.00657
-19.61955,3.02004,-3.68835,-0.61721,-0.45519,-0.64177,0.97003,0.0,0.0,nan,0.0,0.00923
-19.07325,2.91879,1.50573,-0.27722,-0.46425,0.8412,0.97152,0.0,0.0,nan,0.0,0.00955
-18.06641,3.38426,2.00248,-0.33655,-0.48797,0.80537,0.99218,0.0,0.0,nan,0.0,0.00854
-18.24337,5.53509,-6.25052,-0.74766,-0.10166,-0.65626,0.97212,0.0,0.0,nan,0.0,0.00677
-19.15307,4.83509,-5.31835,-0.70531,-0.15485,-0.69178,0.97857,0.0,0.0,nan,0.0,0.0049
-19.84736,4.09093,-3.8445,-0.72471,-0.22547,-0.65112,0.99625,0.0,0.0,nan,0.0,0.00835
-19.00288,4.86132,1.39182,-0.28398,-0.51305,0.81002,0.89506,0.0,0.0,nan,0.0,0.01275
-18.79549,5.50641,2.95891,-0.33597,-0.58953,0.73456,0.99565,0.0,0.0,nan,0.0,0.01227
-18.23241,5.8458,4.12856,-0.36977,-0.54678,0.7512,0.9746,0.0,0.0,nan,0.0,0.00697
-18.36972,6.80427,-6.7222,-0.82772,0.1537,-0.53968,0.9463,0.0,0.0,nan,0.0,0.0103
-18.99813,6.92881,-4.9598,-0.7545,0.24224,-0.60996,0.98791,0.0,0.0,nan,0.0,0.00832
-19.69609,7.45429,-3.7864,-0.75633,0.27058,-0.59562,0.99972,0.0,0.0,nan,0.0,0.0177
-19.05168,6.98649,3.63814,-0.34449,-0.44645,0.82584,0.98026,0.0,0.0,nan,0.0,0.00629
-18.55404,6.93383,4.00639,-0.3532,-0.43976,0.82575,0.98632,0.0,0.0,nan,0.0,0.00683
-18.6619,8.94844,-4.61304,-0.71902,0.24702,-0.64961,0.99913,0.0,0.0,nan,0.0,0.00941
-19.72597,9.12639,-3.61745,-0.72823,0.17386,-0.66291,1.00062,0.0,0.0,nan,0.0,0.0048
-19.29689,8.43792,3.97386,-0.38246,-0.19566,0.90302,0.99873,0.0,0.0,nan,0.0,0.00701
-19.10267,8.98259,4.7348,-0.40271,-0.21655,0.88934,0.99913,0.0,0.0,nan,0.0,0.00757
-18.52893,10.93353,-4.3821,-0.67218,0.14146,-0.72675,0.99933,0.0,0.0,nan,0.0,0.00468
-19.39003,11.04897,-3.11462,-0.73376,0.11158,-0.67018,0.99943,0.0,0.0,nan,0.0,0.00596
-19.71548,10.4008,3.66326,-0.46836,-0.25537,0.84583,0.92753,0.0,0.0,nan,0.0,0.00731
-18.97424,10.95028,5.04534,-0.42145,-0.31642,0.84986,0.99774,0.0,0.0,nan,0.0,0.01218
-18.40652,11.8558,6.14443,-0.35782,-0.34222,0.86882,0.98979,0.0,0.0,nan,0.0,0.00556
-18.36502,12.85973,-4.27068,-0.64395,0.08239,-0.76062,0.99923,0.0,0.0,nan,0.0,0.00317
-19.53156,12.96836,-3.44694,-0.70401,0.05012,-0.70842,0.99764,0.0,0.0,nan,0.0,0.00561
-19.44304,12.89337,5.69531,-0.40936,-0.30639,0.85939,0.99824,0.00552,0.02758,0.51,1.0,0.00846
-18.74433,13.11871,6.2024,-0.36123,-0.25964,0.8956,0.99655,0.0008,0.00402,0.51,1.0,0.00419
-18.0175,14.05287,-4.03385,-0.62403,0.1121,-0.77332,1.00062,0.0,0.0,nan,0.0,0.02252
-19.00859,15.00982,-3.27893,-0.63756,0.10327,-0.76345,1.00082,0.0,0.0,nan,0.0,0.01162
-19.93816,14.8042,5.9206,-0.44799,-0.18424,0.87485,0.99357,0.00296,0.01478,0.51,1.0,0.00743
-18.9245,15.00584,6.50617,-0.38635,-0.23743,0.89127,1.00072,0.00271,0.01356,0.51,1.0,0.00794
-18.88071,16.97353,-2.9221,-0.61769,0.13642,-0.7745,1.00092,0.0,0.0,nan,0.0,0.01056
-19.74507,16.29592,5.8855,-0.48608,-0.17211,0.8568,0.99694,0.00235,0.01173,0.51,1.0,0.01494
-19.0139,16.88918,7.07927,-0.41746,-0.09934,0.90325,0.98632,0.0,0.0,nan,0.0,0.01198
-18.9786,18.92421,-2.65016,-0.57526,0.18578,-0.79659,1.00072,0.0,0.0,nan,0.0,0.03912
-19.87774,19.56883,-1.90169,-0.65373,0.15488,-0.74071,0.99814,0.0,0.0,nan,0.0,0.00634
-19.65181,19.53961,5.75769,-0.46489,-0.03206,0.88479,0.95732,0.0,0.0,nan,0.0,0.00698
-18.92464,19.03237,6.89588,-0.41817,-0.02596,0.908,1.00002,0.0,0.0,nan,0.0,0.01095
-18.64713,20.89216,-2.31736,-0.57757,0.1888,-0.79421,0.99466,0.002,0.01002,0.7,1.0,0.00236
-19.61659,21.22709,-1.87393,-0.58714,0.16782,-0.7919,0.99367,0.0,0.0,nan,0.0,0.00974
-19.18158,20.92917,7.48301,-0.39587,-0.17447,0.90158,0.99506,0.0,0.0,nan,0.0,0.00932
-18.28379,22.47816,-2.16347,-0.58183,0.17866,-0.79345,0.99238,0.0,0.0,nan,0.0,0.00495
-19.0057,23.02638,-1.51192,-0.53079,0.15366,-0.83345,0.98403,0.0,0.0,nan,0.0,0.00464
-19.13534,22.77344,7.76097,-0.37758,-0.11447,0.91888,0.98036,0.0,0.0,nan,0.0,0.00981
-18.71385,23.38477,8.03096,-0.36392,-0.06451,0.92919,0.98791,0.00046,0.00231,0.7,1.0,0.0069
-19.01377,25.04228,-1.36698,-0.46679,0.06994,-0.8816,0.98741,0.0,0.0,nan,0.0,0.00371
-19.22217,25.04904,7.66563,-0.41169,0.08465,0.90738,0.98672,0.01267,0.06333,0.7,1.0,0.01567
-18.5364,24.865,8.06334,-0.39698,0.05893,0.91593,0.97619,0.0,0.0,nan,0.0,0.0098
-19.03199,26.99302,-1.45167,-0.43615,0.01067,-0.89981,0.98334,0.0,0.0,nan,0.0,0.00222
-19.91562,27.21555,5.93056,-0.55564,-0.03195,0.83081,0.92246,0.0,0.0,nan,0.0,0.01067
-19.12862,27.16973,7.35536,-0.41124,-0.06543,0.90917,0.99168,0.00185,0.00923,0.7,1.0,0.01295
-18.16086,26.39487,8.09194,-0.40414,0.00454,0.91469,0.99277,0.0,0.0,nan,0.0,0.00777
-18.99412,29.00749,-1.64613,-0.41742,-0.0096,-0.90866,0.96308,0.0,0.0,nan,0.0,0.00339
-19.50633,28.55439,7.81845,-0.47578,-0.20325,0.85576,0.97728,0.0,0.0,nan,0.0,0.00288
-18.64217,29.0742,8.33684,-0.41138,-0.25235,0.87583,0.98364,0.0,0.0,nan,0.0,0.00366
-18.81085,31.06912,-1.70121,-0.42695,-0.02926,-0.9038,0.98572,0.0,0.0,nan,0.0,0.00686
-19.75895,31.08859,7.87004,-0.56757,-0.02776,0.82286,0.99496,0.0,0.0,nan,0.0,0.01464
-18.79139,31.11545,8.44935,-0.49085,-0.03578,0.87051,0.98989,0.0,0.0,nan,0.0,0.01168
-18.82612,33.0228,-1.5965,-0.4926,-0.04951,-0.86885,0.99109,0.0,0.0,nan,0.0,0.00725
-19.80764,33.18934,7.87545,-0.57921,0.0732,0.81188,0.99248,0.0,0.0,nan,0.0,0.00677
-18.60217,32.97765,8.31074,-0.50619,0.06654,0.85985,0.99277,0.0,0.0,nan,0.0,0.01007
-18.14569,35.81907,-2.15082,-0.61483,-0.25616,-0.7459,0.97927,0.0,0.0,nan,0.0,0.00289
-18.98185,35.02015,-1.34878,-0.5494,-0.14973,-0.82203,0.98652,0.0,0.0,nan,0.0,0.00413
-19.40611,35.17475,7.68661,-0.51926,0.08338,0.85054,0.99873,0.0,0.0,nan,0.0,0.00887
-18.6381,34.85191,8.25171,-0.52568,0.10637,0.84401,0.99704,0.0,0.0,nan,0.0,0.00967
-18.09583,37.88731,-4.07827,-0.58536,-0.42324,-0.69154,0.96695,0.0,0.0,nan,0.0,0.01107
-18.54702,37.18768,-2.77639,-0.64596,-0.35642,-0.67505,0.99565,0.0,0.0,nan,0.0,0.01689
-19.33891,36.80144,-1.68528,-0.5493,-0.30513,-0.77792,0.97907,0.0,0.0,nan,0.0,0.00754
-19.30876,36.88636,7.48726,-0.50641,-0.088,0.85779,0.98811,0.0,0.0,nan,0.0,0.01095
-18.41554,37.08389,8.32162,-0.52792,-0.12695,0.83975,0.99804,0.0,0.0,nan,0.0,0.00448
-18.38389,39.17325,-4.52578,-0.64165,-0.38707,-0.66216,0.95702,0.0,0.0,nan,0.0,0.01853
-19.06417,39.05477,-2.91167,-0.63346,-0.40128,-0.66159,0.95355,0.0,0.0,nan,0.0,0.01524
-19.80687,38.57454,-1.79605,-0.43912,-0.40648,-0.80122,0.91939,0.0,0.0,nan,0.0,0.01471
-19.60106,38.50631,7.71555,-0.58286,-0.13342,0.80154,0.99764,0.0,0.0,nan,0.0,0.00218
-18.87334,39.08135,8.71514,-0.55851,-0.12856,0.81948,0.98125,0.0,0.0,nan,0.0,0.01031
-18.77578,41.07967,-4.74969,-0.56243,-0.50884,-0.65173,0.98225,0.0,0.0,nan,0.0,0.01435
-19.51532,40.68446,-3.32274,-0.42772,-0.58093,-0.69251,0.91581,0.0,0.0,nan,0.0,0.01168
-19.67949,41.43724,7.81359,-0.56697,0.00391,0.82373,1.00022,0.0,0.0,nan,0.0,0.00871
-18.91682,40.85718,8.56093,-0.55019,0.07806,0.83138,0.99744,0.0,0.0,nan,0.0,0.01209
-18.80376,43.32977,-6.60188,-0.46956,-0.53817,-0.69992,0.99774,0.0,0.0,nan,0.0,0.01079
-19.11235,42.54295,-5.3808,-0.44617,-0.5594,-0.69857,0.9745,0.0,0.0,nan,0.0,0.01114
-19.38013,42.89895,7.53929,-0.53415,-0.04918,0.84396,0.98413,0.0,0.0,nan,0.0,0.0126
-18.74562,43.09969,8.50549,-0.48593,-0.05254,0.87242,0.99684,0.0,0.0,nan,0.0,0.00865
-18.73886,45.26095,-8.37967,-0.42667,-0.28648,-0.85784,0.94779,0.00621,0.03106,0.6,1.0,0.01522
-19.21146,44.62945,-7.35473,-0.47653,-0.42633,-0.76887,0.99406,0.0,0.0,nan,0.0,0.01456
-19.83834,45.74069,7.90011,-0.51522,0.0564,0.8552,0.99426,0.0,0.0,nan,0.0,0.01513
-19.0347,44.99585,8.78418,-0.48081,0.05256,0.87525,0.98145,0.0,0.0,nan,0.0,0.01364
-18.86737,46.89869,-8.41278,-0.3889,-0.00425,-0.92127,0.96358,0.0,0.0,nan,0.0,0.01306
-19.4062,47.46961,-7.93441,-0.41741,0.01842,-0.90853,0.98969,0.0,0.0,nan,0.0,0.01033
-19.579,47.13688,7.77486,-0.47049,-0.04324,0.88135,0.99714,0.0,0.0,nan,0.0,0.01291
-18.66931,46.95441,8.28682,-0.44828,0.02251,0.89361,0.99446,0.0,0.0,nan,0.0,0.00901
-18.63454,49.12481,-8.19694,-0.32376,0.03328,-0.94556,0.99883,0.0,0.0,nan,0.0,0.01232
-19.54374,48.99902,-7.92304,-0.35891,0.03741,-0.93262,0.99824,0.0,0.0,nan,0.0,0.01053
-19.55788,48.33096,7.71741,-0.48646,-0.01434,0.87359,0.99347,0.0,0.0,nan,0.0,0.01122
-18.97279,49.01973,8.69987,-0.45892,-0.02713,0.88806,0.98642,0.0,0.0,nan,0.0,0.01082
-18.95275,51.02637,-8.13486,-0.31884,0.00342,-0.9478,0.99277,0.0,0.0,nan,0.0,0.01075
-18.82731,51.17403,-7.98646,-0.3145,0.00935,-0.94921,0.99684,0.0,0.0,nan,0.0,0.00966
-19.43391,50.95448,7.67267,-0.51447,0.0019,0.85751,0.9894,0.0,0.0,nan,0.0,0.00243
-18.75443,50.58107,8.29962,-0.45222,-0.0079,0.89187,0.99595,0.0,0.0,nan,0.0,0.00215
-18.72206,52.58516,-8.00073,-0.33842,0.05374,-0.93946,0.99982,0.0,0.0,nan,0.0,0.00744
