cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score,band_ratio,band_amp_um,peak_freq,spectral_spread,local_coherence,global_coherence,coverage,ridge_period_mm,straightness
-19.83176,32.95609,-0.94737,-0.98557,-0.09853,0.13761,0.9958,0.0,0.0,nan,0.0,0.00741,0.04499,7.38818,1.7793,0.22863,0.32944,0.51576,0.63572,0.56202,0.51576
-19.17055,33.01351,1.00289,-0.92851,-0.10092,0.35734,0.9966,0.03062,0.1531,0.51,1.0,0.01638,0.04788,11.27889,1.8854,0.22855,0.48148,0.574,0.83668,0.53039,0.574
-18.28074,33.14488,2.56664,-0.85311,-0.14375,0.50153,0.98834,0.04915,0.24576,0.51,1.0,0.02425,0.06003,13.42936,1.88871,0.23881,0.47814,0.73338,0.97074,0.52946,0.73338
-18.66077,35.08527,-6.66705,-0.76904,-0.25303,-0.58698,0.99892,0.0,0.0,nan,0.0,0.0109,0.05494,16.60379,1.89612,0.22328,0.33294,0.43372,0.66757,0.52739,0.43372
-19.68319,34.9321,-5.13995,-0.88699,-0.19404,-0.41905,0.97857,0.0,0.0,nan,0.0,0.00826,0.05176,13.19293,1.64346,0.22217,0.3309,0.62284,0.55566,0.60847,0.62284
-19.95069,34.45506,-3.69621,-0.96948,-0.13159,-0.20688,0.98743,0.0,0.0,nan,0.0,0.00438,0.04564,9.78456,1.76435,0.22619,0.33867,0.62742,0.34115,0.56678,0.62742
-19.90113,34.96146,-0.76544,-0.98745,-0.08322,0.13426,0.99781,0.0,0.0,nan,0.0,0.01001,0.04101,6.44895,2.47082,0.22544,0.42208,0.76514,0.79648,0.40472,0.76514
-19.68905,34.93262,1.08658,-0.94658,-0.15093,0.28496,0.99066,0.00823,0.04113,0.51,1.0,0.00982,0.04328,9.05349,2.00199,0.22524,0.43595,0.75626,0.64872,0.4995,0.75626
-18.80951,34.98893,2.95071,-0.84442,-0.23932,0.47925,0.98441,0.02873,0.14363,0.6,1.0,0.0115,0.04247,13.65103,1.99094,0.23215,0.54355,0.73652,0.57105,0.50228,0.73652
-18.34145,35.36135,4.36585,-0.70361,-0.20452,0.68052,0.94783,0.00054,0.0027,0.51,1.0,0.00617,0.03065,15.76737,1.70972,0.22413,0.30573,0.40781,0.74175,0.58489,0.40781
-18.07065,37.59523,-8.0371,-0.68214,-0.10532,-0.7236,0.9965,0.0,0.0,nan,0.0,0.00544,0.04783,8.38285,2.14508,0.21459,0.27814,0.64904,0.50663,0.46618,0.64904
-18.98257,36.94046,-7.0379,-0.78399,-0.15368,-0.60145,0.99459,0.0,0.0,nan,0.0,0.0088,0.04954,10.38573,2.33514,0.22398,0.28061,0.66029,0.75459,0.42824,0.66029
-19.82896,36.80612,-5.5026,-0.90839,-0.13963,-0.39411,0.98904,0.0,0.0,nan,0.0,0.00841,0.05635,9.61,1.8558,0.2255,0.30231,0.50692,0.59655,0.53885,0.50692
-19.95753,36.7246,-0.35684,-0.98919,-0.03996,0.1411,0.99731,0.0,0.0,nan,0.0,0.01534,0.08754,4.7861,1.90472,0.23147,0.24857,0.50805,0.99931,0.52501,0.50805
-19.72852,37.02909,1.00514,-0.97815,-0.03977,0.20405,0.99771,0.0,0.0,nan,0.0,0.01033,0.05142,5.73582,3.21145,0.23559,0.58051,0.81499,0.58948,0.31139,0.81499
-19.26348,37.01556,3.00409,-0.90087,-0.04221,0.43204,0.97625,0.0,0.0,nan,0.0,0.01029,0.04636,9.13831,3.18079,0.23214,0.6155,0.4849,0.4395,0.31439,0.4849
-18.52244,37.04139,4.55991,-0.68585,-0.03129,0.72707,0.91227,0.0,0.0,nan,0.0,0.00551,0.02825,14.18003,2.04612,0.23395,0.39137,0.31128,0.56905,0.48873,0.31128
-18.13005,39.0732,-8.12431,-0.67215,-0.0398,-0.73935,0.99358,0.0,0.0,nan,0.0,0.0083,0.09293,6.06679,1.75743,0.21767,0.26779,0.53485,0.44373,0.56901,0.53485
-19.03306,38.98923,-7.02287,-0.7954,-0.04827,-0.60416,0.99741,0.0,0.0,nan,0.0,0.01221,0.07654,6.81305,1.87718,0.23166,0.33343,0.66591,0.61884,0.53271,0.66591
-19.90525,39.05289,-5.77893,-0.91137,-0.04072,-0.40957,0.98753,0.0,0.0,nan,0.0,0.00862,0.0674,6.90308,1.84534,0.2368,0.24951,0.48351,0.66075,0.54191,0.48351
-19.98869,39.0718,-0.18114,-0.98626,-0.01062,0.16487,0.99801,0.0,0.0,nan,0.0,0.00968,0.07423,5.01377,1.66647,0.22705,0.18719,0.45297,0.97471,0.60007,0.45297
-19.79259,38.98067,1.01325,-0.97021,0.00115,0.24227,0.99217,0.0,0.0,nan,0.0,0.00373,0.085,7.81387,2.9281,0.23902,0.44999,0.94551,0.32715,0.34152,0.94551
-19.1417,39.10225,3.16489,-0.83676,0.10971,0.53647,0.97514,0.0,0.0,nan,0.0,0.00481,0.0239,17.1679,3.37537,0.23641,0.5787,0.70035,0.38841,0.29626,0.70035
-18.41819,38.65104,4.45818,-0.67636,0.15713,0.71962,0.95287,0.0,0.0,nan,0.0,0.00484,0.02625,17.42651,1.66414,0.2347,0.37223,0.37042,0.552,0.60091,0.37042
-18.18096,41.01834,-8.09809,-0.67203,-0.00408,-0.74051,0.99559,0.0,0.0,nan,0.0,0.00963,0.07139,4.44936,1.98099,0.218,0.26422,0.83037,0.99578,0.5048,0.83037
